Temperature,Humidity,Light,Voltage,Controller ID,Output
24.9,13.6,49.9,0.6,,0
15.2,13.9,50,0.9,,0
15.4,14.2,50.1,1.2,,0
15.6,14.5,50.2,1.5,,0
15.8,14.8,50.3,0.4,,0
16,15.1,50.4,0.8,,0
16.2,15.4,50.5,1.2,,0
16.4,15.7,50.6,0.1,,0
16.6,16,50.7,0.2,,0
16.8,16.3,50.8,0.3,,0
17,16.6,50.9,0.4,,0
17.2,16.9,51,0.5,,0
17.4,17.2,51.1,0.6,,0
17.6,17.5,51.2,0.7,,0
17.8,17.8,51.3,0.8,,0
18,18.1,51.4,0.9,,0
18.2,18.4,51.5,1,,0
18.4,18.7,51.6,1.1,,0
18.6,19,51.7,1.2,,0
18.8,19.3,51.8,1.3,,0
19,19.6,51.9,1.4,,0
19.2,19.9,52,0.2,,0
19.4,20.2,52.1,0.4,,0
19.6,20.5,52.2,0.6,,0
19.8,20.8,52.3,0.8,,0
20,21.1,52.4,1,,0
20.2,21.4,52.5,1.2,,0
20.4,21.7,52.6,1.4,,0
20.6,22,52.7,0.3,,0
20.8,22.3,52.8,0.6,,0
21,22.6,52.9,0.9,,0
21.2,22.9,53,1.2,,0
21.4,23.2,53.1,1.5,,0
21.6,23.5,53.2,0.4,,0
21.8,23.8,53.3,0.8,,0
22,10.4,53.4,1.2,,0
22.2,10.8,53.5,0.1,,0
22.4,11.2,53.6,0.2,,0
22.6,11.6,53.7,0.3,,0
22.8,12,53.8,0.4,,0
23,12.4,53.9,0.5,,0
23.2,12.8,54,0.6,,0
23.4,13.2,54.1,0.7,,0
23.6,13.6,54.2,0.8,,0
23.8,14,54.3,0.9,,0
24,14.4,54.4,1,,0
24.2,14.8,54.5,1.1,,0
24.4,15.2,54.6,1.2,,0
24.6,15.6,54.7,1.3,,0
24.8,16,54.8,1.4,,0
25,16.4,54.9,0.2,,0
15.3,16.8,55,0.4,,0
15.6,17.2,55.1,0.6,,0
15.9,17.6,55.2,0.8,,0
16.2,18,55.3,1,,0
16.5,18.4,55.4,1.2,,0
16.8,18.8,55.5,1.4,,0
17.1,19.2,55.6,0.3,,0
17.4,19.6,55.7,0.6,,0
17.7,20,55.8,0.9,,0
18,20.4,55.9,1.2,,0
18.3,20.8,56,1.5,,0
18.6,21.2,56.1,0.4,,0
18.9,21.6,56.2,0.8,,0
19.2,22,56.3,1.2,,0
19.5,22.4,56.4,0.1,,0
19.8,22.8,56.5,0.2,,0
20.1,23.2,56.6,0.3,,0
20.4,23.6,56.7,0.4,,0
20.7,24,56.8,0.5,,0
21,10.1,56.9,0.6,,0
21.3,10.2,57,0.7,,0
21.6,10.3,57.1,0.8,,0
21.9,10.4,57.2,0.9,,0
22.2,10.5,57.3,1,,0
22.5,10.6,57.4,1.1,,0
22.8,10.7,57.5,1.2,,0
23.1,10.8,57.6,1.3,,0
23.4,10.9,57.7,1.4,,0
23.7,11,57.8,0.2,,0
24,11.1,57.9,0.4,,0
24.3,11.2,58,0.6,,0
24.6,11.3,58.1,0.8,,0
24.9,11.4,58.2,1,,0
15.4,11.5,58.3,1.2,,0
15.8,11.6,58.4,1.4,,0
16.2,11.7,58.5,0.3,,0
16.6,11.8,58.6,0.6,,0
17,11.9,58.7,0.9,,0
17.4,12,58.8,1.2,,0
17.8,12.1,58.9,1.5,,0
18.2,12.2,59,0.4,,0
18.6,12.3,59.1,0.8,,0
19,12.4,59.2,1.2,,0
19.4,12.5,59.3,0.1,,0
19.8,12.6,59.4,0.2,,0
20.2,12.7,59.5,0.3,,0
20.6,12.8,59.6,0.4,,0
21,12.9,59.7,0.5,,0
21.4,13,59.8,0.6,,0
21.8,13.1,59.9,0.7,,0
22.2,13.2,60,0.8,,0
22.6,13.3,60.1,0.9,,0
23,13.4,60.2,1,,0
23.4,13.5,60.3,1.1,,0
23.8,13.6,60.4,1.2,,0
24.2,13.7,60.5,1.3,,0
24.6,13.8,60.6,1.4,,0
25,13.9,60.7,0.2,,0
15.1,14,60.8,0.4,,0
15.2,14.1,60.9,0.6,,0
15.3,14.2,61,0.8,,0
15.4,14.3,61.1,1,,0
15.5,14.4,61.2,1.2,,0
15.6,14.5,61.3,1.4,,0
15.7,14.6,61.4,0.3,,0
15.8,14.7,61.5,0.6,,0
15.9,14.8,61.6,0.9,,0
16,14.9,61.7,1.2,,0
16.1,15,61.8,1.5,,0
16.2,15.1,61.9,0.4,,0
16.3,15.2,62,0.8,,0
16.4,15.3,62.1,1.2,,0
16.5,15.4,62.2,0.1,,0
16.6,15.5,62.3,0.2,,0
16.7,15.6,62.4,0.3,,0
16.8,15.7,62.5,0.4,,0
16.9,15.8,62.6,0.5,,0
17,15.9,62.7,0.6,,0
17.1,16,62.8,0.7,,0
17.2,16.1,62.9,0.8,,0
17.3,16.2,63,0.9,,0
17.4,16.3,63.1,1,,0
17.5,16.4,63.2,1.1,,0
17.6,16.5,63.3,1.2,,0
17.7,16.6,63.4,1.3,,0
17.8,16.7,63.5,1.4,,0
17.9,16.8,63.6,0.2,,0
18,16.9,63.7,0.4,,0
18.1,17,63.8,0.6,,0
18.2,17.1,63.9,0.8,,0
18.3,17.2,64,1,,0
18.4,17.3,64.1,1.2,,0
18.5,17.4,64.2,1.4,,0
18.6,17.5,64.3,0.3,,0
18.7,17.6,64.4,0.6,,0
18.8,17.7,64.5,0.9,,0
18.9,17.8,64.6,1.2,,0
19,17.9,64.7,1.5,,0
19.1,18,64.8,0.4,,0
19.2,18.1,64.9,0.8,,0
19.3,18.2,65,1.2,,0
19.4,18.3,65.1,0.1,,0
19.5,18.4,65.2,0.2,,0
19.6,18.5,65.3,0.3,,0
19.7,18.6,65.4,0.4,,0
19.8,18.7,65.5,0.5,,0
19.9,18.8,65.6,0.6,,0
20,18.9,65.7,0.7,,0
20.1,19,65.8,0.8,,0
20.2,19.1,65.9,0.9,,0
20.3,19.2,66,1,,0
20.4,19.3,66.1,1.1,,0
20.5,19.4,66.2,1.2,,0
20.6,19.5,66.3,1.3,,0
20.7,19.6,66.4,1.4,,0
20.8,19.7,66.5,0.2,,0
20.9,19.8,66.6,0.4,,0
21,19.9,66.7,0.6,,0
21.1,20,66.8,0.8,,0
21.2,20.1,66.9,1,,0
21.3,20.2,67,1.2,,0
21.4,20.3,67.1,1.4,,0
21.5,20.4,67.2,0.3,,0
21.6,20.5,67.3,0.6,,0
21.7,20.6,67.4,0.9,,0
21.8,20.7,67.5,1.2,,0
21.9,20.8,67.6,1.5,,0
22,20.9,67.7,0.4,,0
22.1,21,67.8,0.8,,0
22.2,21.1,67.9,1.2,,0
22.3,21.2,68,0.1,,0
22.4,21.3,68.1,0.2,,0
22.5,21.4,68.2,0.3,,0
22.6,21.5,68.3,0.4,,0
22.7,21.6,68.4,0.5,,0
22.8,21.7,68.5,0.6,,0
22.9,21.8,68.6,0.7,,0
23,21.9,68.7,0.8,,0
23.1,22,68.8,0.9,,0
23.2,22.1,68.9,1,,0
23.3,22.2,69,1.1,,0
23.4,22.3,69.1,1.2,,0
23.5,22.4,69.2,1.3,,0
23.6,22.5,69.3,1.4,,0
23.7,22.6,69.4,0.2,,0
23.8,22.7,69.5,0.4,,0
23.9,22.8,69.6,0.6,,0
24,22.9,69.7,0.8,,0
24.1,23,69.8,1,,0
24.2,23.1,69.9,1.2,,0
24.3,23.2,0.2,1.4,,0
24.4,23.3,0.4,0.3,,0
24.5,23.4,0.6,0.6,,0
24.6,23.5,0.8,0.9,,0
24.7,23.6,1,1.2,,0
24.8,23.7,1.2,1.5,,0
24.9,23.8,1.4,0.4,,0
15.2,23.9,1.6,0.8,,0
35,10.2,1.8,1.2,,0
35.1,10.4,2,0.1,,0
35.2,10.6,2.2,0.2,,0
35.3,10.8,2.4,0.3,,0
35.4,11,2.6,0.4,,0
35.5,11.2,2.8,0.5,,0
35.6,11.4,3,0.6,,0
35.7,11.6,3.2,0.7,,0
35.8,11.8,3.4,0.8,,0
35.9,12,3.6,0.9,,0
36,12.2,3.8,1,,0
36.1,12.4,4,1.1,,0
36.2,12.6,4.2,1.2,,0
36.3,12.8,4.4,1.3,,0
36.4,13,4.6,1.4,,0
36.5,13.2,4.8,0.2,,0
36.6,13.4,5,0.4,,0
36.7,13.6,5.2,0.6,,0
36.8,13.8,5.4,0.8,,0
36.9,14,5.6,1,,0
37,90,5.8,1.2,,0
37.1,90.1,6,1.4,,0
37.2,90.2,6.2,0.3,,0
37.3,90.3,6.4,0.6,,0
37.4,90.4,6.6,0.9,,0
37.5,90.5,6.8,1.2,,0
37.6,90.6,7,1.5,,0
37.7,90.7,7.2,0.4,,0
37.8,90.8,7.4,0.8,,0
37.9,90.9,7.6,1.2,,0
38,91,7.8,0.1,,0
38.1,91.1,8,0.2,,0
38.2,91.2,8.2,0.3,,0
38.3,91.3,8.4,0.4,,0
38.4,91.4,8.6,0.5,,0
38.5,91.5,8.8,0.6,,0
38.6,91.6,9,0.7,,0
38.7,91.7,9.2,0.8,,0
38.8,91.8,9.4,0.9,,0
38.9,91.9,9.6,1,,0
39,92,9.8,1.1,,0
39.1,92.1,10,1.2,,0
39.2,92.2,10.2,1.3,,0
39.3,92.3,10.4,1.4,,0
39.4,92.4,10.6,0.2,,0
39.5,92.5,10.8,0.4,,0
39.6,92.6,11,0.6,,0
39.7,92.7,11.2,0.8,,0
39.8,92.8,11.4,1,,0
39.9,92.9,11.6,1.2,,0
40,93,11.8,1.4,,0
40.1,93.1,12,0.3,,0
40.2,93.2,12.2,0.6,,0
40.3,93.3,12.4,0.9,,0
40.4,93.4,12.6,1.2,,0
40.5,93.5,12.8,1.5,,0
40.6,93.6,13,0.4,,0
40.7,93.7,13.2,0.8,,0
40.8,93.8,13.4,1.2,,0
40.9,93.9,13.6,0.1,,0
41,94,410,3,,0
41.1,94.1,410.1,3.1,,0
41.2,94.2,410.2,3.2,,0
41.3,94.3,410.3,3.3,,0
41.4,94.4,410.4,3.4,,0
41.5,94.5,410.5,3.5,,0
41.6,94.6,410.6,3.6,,0
41.7,94.7,410.7,3.7,,0
41.8,94.8,410.8,3.8,,0
41.9,94.9,410.9,3.9,,0
42,95,411,4,,0
42.1,95.1,411.1,3.2,,0
42.2,95.2,411.2,3.4,,0
42.3,95.3,411.3,3.6,,0
42.4,95.4,411.4,3.8,,0
42.5,95.5,411.5,4,,0
42.6,95.6,411.6,3.3,,0
42.7,95.7,411.7,3.6,,0
42.8,95.8,411.8,3.9,,0
42.9,95.9,411.9,3.4,,0
35.2,96,412,3.8,,0
35.4,96.1,412.1,3.1,,0
35.6,96.2,412.2,3.2,,0
35.8,96.3,412.3,3.3,,0
36,96.4,412.4,3.4,,0
36.2,96.5,412.5,3.5,,0
36.4,96.6,412.6,3.6,,0
36.6,96.7,412.7,3.7,,0
36.8,96.8,412.8,3.8,,0
37,96.9,412.9,3.9,,0
37.2,97,413,4,,0
37.4,97.1,413.1,3.2,,0
37.6,97.2,413.2,3.4,,0
37.8,97.3,413.3,3.6,,0
38,97.4,413.4,3.8,,0
38.2,97.5,413.5,4,,0
38.4,97.6,413.6,3.3,,0
38.6,97.7,413.7,3.6,,0
38.8,97.8,413.8,3.9,,0
39,97.9,413.9,3.4,,0
39.2,98,414,3.8,,0
39.4,98.1,414.1,3.1,,0
39.6,98.2,414.2,3.2,,0
39.8,98.3,414.3,3.3,,0
40,98.4,414.4,3.4,,0
40.2,98.5,414.5,3.5,,0
40.4,98.6,414.6,3.6,,0
40.6,98.7,414.7,3.7,,0
40.8,98.8,414.8,3.8,,0
41,98.9,414.9,3.9,,0
41.2,99,415,4,,0
41.4,99.1,415.1,3.2,,0
41.6,99.2,415.2,3.4,,0
41.8,99.3,415.3,3.6,,0
42,99.4,415.4,3.8,,0
42.2,99.5,415.5,4,,0
42.4,99.6,415.6,3.3,,0
42.6,99.7,415.7,3.6,,0
42.8,99.8,415.8,3.9,,0
35.3,99.9,415.9,3.4,,0
35.6,100,416,3.8,,0
35.9,100.1,416.1,3.1,,0
36.2,100.2,416.2,3.2,,0
36.5,100.3,416.3,3.3,,0
36.8,100.4,416.4,3.4,,0
37.1,100.5,416.5,3.5,,0
37.4,100.6,416.6,3.6,,0
37.7,100.7,416.7,3.7,,0
38,100.8,416.8,3.8,,0
38.3,100.9,416.9,3.9,,0
38.6,101,417,4,,0
38.9,101.1,417.1,3.2,,0
39.2,101.2,417.2,3.4,,0
39.5,101.3,417.3,3.6,,0
39.8,101.4,417.4,3.8,,0
40.1,101.5,417.5,4,,0
40.4,101.6,417.6,3.3,,0
40.7,101.7,417.7,3.6,,0
41,101.8,417.8,3.9,,0
41.3,101.9,417.9,3.4,,0
41.6,102,418,3.8,,0
41.9,102.1,418.1,3.1,,0
42.2,102.2,418.2,3.2,,0
42.5,102.3,418.3,3.3,,0
42.8,102.4,418.4,3.4,,0
35.4,102.5,418.5,3.5,,0
35.8,102.6,418.6,3.6,,0
36.2,102.7,418.7,3.7,,0
36.6,102.8,418.8,3.8,,0
37,102.9,418.9,3.9,,0
37.4,103,419,4,,0
37.8,103.1,419.1,3.2,,0
38.2,103.2,419.2,3.4,,0
38.6,103.3,419.3,3.6,,0
39,103.4,419.4,3.8,,0
39.4,103.5,419.5,4,,0
39.8,103.6,419.6,3.3,,0
40.2,103.7,419.7,3.6,,0
40.6,103.8,419.8,3.9,,0
41,103.9,419.9,3.4,,0
41.4,104,420,3.8,,0
41.8,104.1,420.1,3.1,,0
42.2,104.2,420.2,3.2,,0
42.6,104.3,420.3,3.3,,0
43,104.4,420.4,3.4,,0
35.1,104.5,420.5,3.5,,0
35.2,104.6,420.6,3.6,,0
35.3,104.7,420.7,3.7,,0
35.4,104.8,420.8,3.8,,0
35.5,104.9,420.9,3.9,,0
35.6,105,421,4,,0
35.7,90.2,421.1,3.2,,0
35.8,90.4,421.2,3.4,,0
35.9,90.6,421.3,3.6,,0
36,90.8,421.4,3.8,,0
36.1,91,421.5,4,,0
36.2,91.2,421.6,3.3,,0
36.3,91.4,421.7,3.6,,0
36.4,91.6,421.8,3.9,,0
36.5,91.8,421.9,3.4,,0
36.6,92,422,3.8,,0
36.7,92.2,422.1,3.1,,0
36.8,92.4,422.2,3.2,,0
36.9,92.6,422.3,3.3,,0
37,92.8,422.4,3.4,,0
37.1,93,422.5,3.5,,0
37.2,93.2,422.6,3.6,,0
37.3,93.4,422.7,3.7,,0
37.4,93.6,422.8,3.8,,0
37.5,93.8,422.9,3.9,,0
37.6,94,423,4,,0
37.7,94.2,423.1,3.2,,0
37.8,94.4,423.2,3.4,,0
37.9,94.6,423.3,3.6,,0
38,94.8,423.4,3.8,,0
38.1,95,423.5,4,,0
38.2,95.2,423.6,3.3,,0
38.3,95.4,423.7,3.6,,0
38.4,95.6,423.8,3.9,,0
38.5,95.8,423.9,3.4,,0
38.6,96,424,3.8,,0
38.7,96.2,424.1,3.1,,0
38.8,96.4,424.2,3.2,,0
38.9,96.6,424.3,3.3,,0
39,96.8,424.4,3.4,,0
39.1,97,424.5,3.5,,0
39.2,97.2,424.6,3.6,,0
39.3,97.4,424.7,3.7,,0
39.4,97.6,424.8,3.8,,0
39.5,97.8,424.9,3.9,,0
39.6,98,425,4,,0
39.7,98.2,425.1,3.2,,0
39.8,98.4,425.2,3.4,,0
39.9,98.6,425.3,3.6,,0
40,98.8,425.4,3.8,,0
40.1,99,425.5,4,,0
40.2,99.2,425.6,3.3,,0
40.3,99.4,425.7,3.6,,0
40.4,99.6,425.8,3.9,,0
40.5,99.8,425.9,3.4,,0
40.6,100,426,3.8,,0
40.7,100.2,426.1,3.1,,0
40.8,100.4,426.2,3.2,,0
40.9,100.6,426.3,3.3,,0
41,100.8,426.4,3.4,,0
41.1,101,426.5,3.5,,0
41.2,101.2,426.6,3.6,,0
41.3,101.4,426.7,3.7,,0
41.4,101.6,426.8,3.8,,0
41.5,101.8,426.9,3.9,,0
41.6,102,427,4,,0
41.7,102.2,427.1,3.2,,0
41.8,102.4,427.2,3.4,,0
41.9,102.6,427.3,3.6,,0
42,102.8,427.4,3.8,,0
42.1,103,427.5,4,,0
42.2,103.2,427.6,3.3,,0
42.3,103.4,427.7,3.6,,0
42.4,103.6,427.8,3.9,,0
42.5,103.8,427.9,3.4,,0
42.6,104,428,3.8,,0
42.7,104.2,428.1,3.1,,0
42.8,104.4,428.2,3.2,,0
42.9,104.6,428.3,3.3,,0
35.2,104.8,428.4,3.4,,0
35.4,90.3,428.5,3.5,,0
35.6,90.6,428.6,3.6,,0
35.8,90.9,428.7,3.7,,0
36,91.2,428.8,3.8,,0
36.2,91.5,428.9,3.9,,0
36.4,91.8,429,4,,0
36.6,92.1,429.1,3.2,,0
36.8,92.4,429.2,3.4,,0
37,92.7,429.3,3.6,,0
37.2,93,429.4,3.8,,0
37.4,93.3,429.5,4,,0
37.6,93.6,429.6,3.3,,0
37.8,93.9,429.7,3.6,,0
38,94.2,429.8,3.9,,0
38.2,94.5,429.9,3.4,,0
38.4,94.8,430,3.8,,0
38.6,95.1,430.1,3.1,,0
38.8,95.4,430.2,3.2,,0
39,95.7,430.3,3.3,,0
39.2,96,430.4,3.4,,0
39.4,96.3,430.5,3.5,,0
39.6,96.6,430.6,3.6,,0
39.8,96.9,430.7,3.7,,0
40,97.2,430.8,3.8,,0
40.2,97.5,430.9,3.9,,0
40.4,97.8,431,4,,0
40.6,98.1,431.1,3.2,,0
40.8,98.4,431.2,3.4,,0
41,98.7,431.3,3.6,,0
41.2,99,431.4,3.8,,0
41.4,99.3,431.5,4,,0
41.6,99.6,431.6,3.3,,0
41.8,99.9,431.7,3.6,,0
42,100.2,431.8,3.9,,0
42.2,100.5,431.9,3.4,,0
42.4,100.8,432,3.8,,0
42.6,101.1,432.1,3.1,,0
42.8,101.4,432.2,3.2,,0
35.3,101.7,432.3,3.3,,0
35.6,102,432.4,3.4,,0
35.9,102.3,432.5,3.5,,0
36.2,102.6,432.6,3.6,,0
36.5,102.9,432.7,3.7,,0
36.8,103.2,432.8,3.8,,0
37.1,103.5,432.9,3.9,,0
37.4,103.8,433,4,,0
37.7,104.1,433.1,3.2,,0
38,104.4,433.2,3.4,,0
38.3,104.7,433.3,3.6,,0
38.6,105,433.4,3.8,,0
38.9,90.4,433.5,4,,0
39.2,90.8,433.6,3.3,,0
39.5,91.2,433.7,3.6,,0
39.8,91.6,433.8,3.9,,0
40.1,92,433.9,3.4,,0
40.4,92.4,434,3.8,,0
40.7,92.8,434.1,3.1,,0
41,93.2,434.2,3.2,,0
41.3,93.6,434.3,3.3,,0
41.6,94,434.4,3.4,,0
41.9,94.4,434.5,3.5,,0
42.2,94.8,434.6,3.6,,0
42.5,95.2,434.7,3.7,,0
42.8,95.6,434.8,3.8,,0
35.4,96,434.9,3.9,,0
35.8,96.4,435,4,,0
36.2,96.8,435.1,3.2,,0
36.6,97.2,435.2,3.4,,0
37,97.6,435.3,3.6,,0
37.4,98,435.4,3.8,,0
37.8,98.4,435.5,4,,0
38.2,98.8,435.6,3.3,,0
38.6,99.2,435.7,3.6,,0
39,99.6,435.8,3.9,,0
39.4,100,435.9,3.4,,0
39.8,100.4,436,3.8,,0
40.2,100.8,436.1,3.1,,0
40.6,101.2,436.2,3.2,,0
41,101.6,436.3,3.3,,0
41.4,102,436.4,3.4,,0
41.8,102.4,436.5,3.5,,0
42.2,102.8,436.6,3.6,,0
42.6,103.2,436.7,3.7,,0
43,103.6,436.8,3.8,,0
35.1,104,436.9,3.9,,0
35.2,104.4,437,4,,0
35.3,104.8,437.1,3.2,,0
35.4,90.1,437.2,3.4,,0
35.5,90.2,437.3,3.6,,0
35.6,90.3,437.4,3.8,,0
35.7,90.4,437.5,4,,0
35.8,90.5,437.6,3.3,,0
35.9,90.6,437.7,3.6,,0
36,90.7,437.8,3.9,,0
36.1,90.8,437.9,3.4,,0
36.2,90.9,438,3.8,,0
36.3,91,438.1,3.1,,0
36.4,91.1,438.2,3.2,,0
36.5,91.2,438.3,3.3,,0
36.6,91.3,438.4,3.4,,0
36.7,91.4,438.5,3.5,,0
36.8,91.5,438.6,3.6,,0
36.9,91.6,438.7,3.7,,0
37,91.7,438.8,3.8,,0
37.1,91.8,438.9,3.9,,0
37.2,91.9,439,4,,0
37.3,92,439.1,3.2,,0
37.4,92.1,439.2,3.4,,0
37.5,92.2,439.3,3.6,,0
37.6,92.3,439.4,3.8,,0
37.7,92.4,439.5,4,,0
37.8,92.5,439.6,3.3,,0
37.9,92.6,439.7,3.6,,0
38,92.7,439.8,3.9,,0
38.1,92.8,439.9,3.4,,0
38.2,92.9,440,3.8,,0
38.3,93,440.1,3.1,,0
38.4,93.1,440.2,3.2,,0
38.5,93.2,440.3,3.3,,0
38.6,93.3,440.4,3.4,,0
38.7,93.4,440.5,3.5,,0
38.8,93.5,440.6,3.6,,0
38.9,93.6,440.7,3.7,,0
39,93.7,440.8,3.8,,0
39.1,93.8,440.9,3.9,,0
39.2,93.9,441,4,,0
39.3,94,441.1,3.2,,0
39.4,94.1,441.2,3.4,,0
39.5,94.2,441.3,3.6,,0
39.6,94.3,441.4,3.8,,0
39.7,94.4,441.5,4,,0
39.8,94.5,441.6,3.3,,0
39.9,94.6,441.7,3.6,,0
40,94.7,441.8,3.9,,0
40.1,94.8,441.9,3.4,,0
40.2,94.9,442,3.8,,0
40.3,95,442.1,3.1,,0
40.4,95.1,442.2,3.2,,0
40.5,95.2,442.3,3.3,,0
40.6,95.3,442.4,3.4,,0
40.7,95.4,442.5,3.5,,0
40.8,95.5,442.6,3.6,,0
40.9,95.6,442.7,3.7,,0
41,95.7,442.8,3.8,,0
41.1,95.8,442.9,3.9,,0
41.2,95.9,443,4,,0
41.3,96,443.1,3.2,,0
41.4,96.1,443.2,3.4,,0
41.5,96.2,443.3,3.6,,0
41.6,96.3,443.4,3.8,,0
41.7,96.4,443.5,4,,0
41.8,96.5,443.6,3.3,,0
41.9,96.6,443.7,3.6,,0
42,96.7,443.8,3.9,,0
42.1,96.8,443.9,3.4,,0
42.2,96.9,444,3.8,,0
42.3,97,444.1,3.1,,0
42.4,97.1,444.2,3.2,,0
42.5,97.2,444.3,3.3,,0
42.6,97.3,444.4,3.4,,0
42.7,97.4,444.5,3.5,,0
42.8,97.5,444.6,3.6,,0
42.9,97.6,444.7,3.7,,0
35.2,97.7,444.8,3.8,,0
35.4,97.8,444.9,3.9,,0
35.6,97.9,445,4,,0
35.8,98,445.1,3.2,,0
36,98.1,445.2,3.4,,0
36.2,98.2,445.3,3.6,,0
36.4,98.3,445.4,3.8,,0
36.6,98.4,445.5,4,,0
36.8,98.5,445.6,3.3,,0
37,98.6,445.7,3.6,,0
37.2,98.7,445.8,3.9,,0
37.4,98.8,445.9,3.4,,0
37.6,98.9,446,3.8,,0
37.8,99,446.1,3.1,,0
38,99.1,446.2,3.2,,0
38.2,99.2,446.3,3.3,,0
38.4,99.3,446.4,3.4,,0
38.6,99.4,446.5,3.5,,0
38.8,99.5,446.6,3.6,,0
39,99.6,446.7,3.7,,0
39.2,99.7,446.8,3.8,,0
39.4,99.8,446.9,3.9,,0
39.6,99.9,447,4,,0
39.8,100,447.1,3.2,,0
40,100.1,447.2,3.4,,0
40.2,100.2,447.3,3.6,,0
40.4,100.3,447.4,3.8,,0
40.6,100.4,447.5,4,,0
40.8,100.5,447.6,3.3,,0
41,100.6,447.7,3.6,,0
41.2,100.7,447.8,3.9,,0
41.4,100.8,447.9,3.4,,0
41.6,100.9,448,3.8,,0
41.8,101,448.1,3.1,,0
42,101.1,448.2,3.2,,0
42.2,101.2,448.3,3.3,,0
42.4,101.3,448.4,3.4,,0
42.6,101.4,448.5,3.5,,0
42.8,101.5,448.6,3.6,,0
35.3,101.6,448.7,3.7,,0
35.6,101.7,448.8,3.8,,0
35.9,101.8,448.9,3.9,,0
36.2,101.9,449,4,,0
36.5,102,449.1,3.2,,0
36.8,102.1,449.2,3.4,,0
37.1,102.2,449.3,3.6,,0
37.4,102.3,449.4,3.8,,0
37.7,102.4,449.5,4,,0
38,102.5,449.6,3.3,,0
38.3,102.6,449.7,3.6,,0
38.6,102.7,449.8,3.9,,0
38.9,102.8,449.9,3.4,,0
39.2,102.9,450,3.8,,0
39.5,103,450.1,3.1,,0
39.8,103.1,450.2,3.2,,0
40.1,103.2,450.3,3.3,,0
40.4,103.3,450.4,3.4,,0
40.7,103.4,450.5,3.5,,0
41,103.5,450.6,3.6,,0
41.3,103.6,450.7,3.7,,0
41.6,103.7,450.8,3.8,,0
41.9,103.8,450.9,3.9,,0
42.2,103.9,451,4,,0
42.5,104,451.1,3.2,,0
42.8,104.1,451.2,3.4,,0
35.4,104.2,451.3,3.6,,0
35.8,104.3,451.4,3.8,,0
36.2,104.4,451.5,4,,0
36.6,104.5,451.6,3.3,,0
37,104.6,451.7,3.6,,0
37.4,104.7,451.8,3.9,,0
37.8,104.8,451.9,3.4,,0
38.2,104.9,452,3.8,,0
38.6,105,452.1,3.1,,0
39,90.2,452.2,3.2,,0
39.4,90.4,452.3,3.3,,0
39.8,90.6,452.4,3.4,,0
40.2,90.8,452.5,3.5,,0
40.6,91,452.6,3.6,,0
41,91.2,452.7,3.7,,0
41.4,91.4,452.8,3.8,,0
41.8,91.6,452.9,3.9,,0
42.2,91.8,453,4,,0
42.6,92,453.1,3.2,,0
43,92.2,453.2,3.4,,0
35.1,92.4,453.3,3.6,,0
35.2,92.6,453.4,3.8,,0
35.3,92.8,453.5,4,,0
35.4,93,453.6,3.3,,0
35.5,93.2,453.7,3.6,,0
35.6,93.4,453.8,3.9,,0
35.7,93.6,453.9,3.4,,0
35.8,93.8,454,3.8,,0
35.9,94,454.1,3.1,,0
36,94.2,454.2,3.2,,0
36.1,94.4,454.3,3.3,,0
36.2,94.6,454.4,3.4,,0
36.3,94.8,454.5,3.5,,0
36.4,95,454.6,3.6,,0
36.5,95.2,454.7,3.7,,0
36.6,95.4,454.8,3.8,,0
36.7,95.6,454.9,3.9,,0
36.8,95.8,455,4,,0
36.9,96,455.1,3.2,,0
37,96.2,455.2,3.4,,0
37.1,96.4,455.3,3.6,,0
37.2,96.6,455.4,3.8,,0
37.3,96.8,455.5,4,,0
37.4,97,455.6,3.3,,0
37.5,97.2,455.7,3.6,,0
37.6,97.4,455.8,3.9,,0
37.7,97.6,455.9,3.4,,0
37.8,97.8,456,3.8,,0
37.9,98,456.1,3.1,,0
38,98.2,456.2,3.2,,0
38.1,98.4,456.3,3.3,,0
38.2,98.6,456.4,3.4,,0
38.3,98.8,456.5,3.5,,0
38.4,99,456.6,3.6,,0
38.5,99.2,456.7,3.7,,0
38.6,99.4,456.8,3.8,,0
38.7,99.6,456.9,3.9,,0
38.8,99.8,457,4,,0
38.9,100,457.1,3.2,,0
39,100.2,457.2,3.4,,0
39.1,100.4,457.3,3.6,,0
39.2,100.6,457.4,3.8,,0
39.3,100.8,457.5,4,,0
39.4,101,457.6,3.3,,0
39.5,101.2,457.7,3.6,,0
39.6,101.4,457.8,3.9,,0
39.7,101.6,457.9,3.4,,0
39.8,101.8,458,3.8,,0
39.9,102,458.1,3.1,,0
40,102.2,458.2,3.2,,0
40.1,102.4,458.3,3.3,,0
40.2,102.6,458.4,3.4,,0
40.3,102.8,458.5,3.5,,0
40.4,103,458.6,3.6,,0
40.5,103.2,458.7,3.7,,0
40.6,103.4,458.8,3.8,,0
40.7,103.6,458.9,3.9,,0
40.8,103.8,459,4,,0
40.9,104,459.1,3.2,,0
41,104.2,459.2,3.4,,0
41.1,104.4,459.3,3.6,,0
41.2,104.6,459.4,3.8,,0
41.3,104.8,459.5,4,,0
41.4,90.3,459.6,3.3,,0
41.5,90.6,459.7,3.6,,0
41.6,90.9,459.8,3.9,,0
41.7,91.2,459.9,3.4,,0
41.8,91.5,460,3.8,,0
41.9,91.8,460.1,3.1,,0
